"16","05","BOQUERÓN","LOMA PLATA","6","410","COM INDIG YA'ALVE SAANGA-NAOK AMYEP","0618","05","YA'ALVE SAANGA-NAOK AMYEP","ENLHET NORTE","51","LENGUA MASKOY"
"16","05","BOQUERÓN","LOMA PLATA","6","350","COM INDIG YA'ALVE SAANGA - KANAVSA","0618","15","YA'ALVE SAANGA-KANAVSA","ENLHET NORTE","51","LENGUA MASKOY"
"16","05","BOQUERÓN","LOMA PLATA","6","290","COM INDIG YA'ALVE SAANGA - CENTRO","0618","01","YA'ALVE SAANGA-CENTRO","ENLHET NORTE","51","LENGUA MASKOY"
"16","05","BOQUERÓN","LOMA PLATA","6","420","COM INDIG YA'ALVE SAANGA-NAZARETH","0618","09","YA'ALVE SAANGA-NAZARETH","ENLHET NORTE","51","LENGUA MASKOY"
"16","05","BOQUERÓN","LOMA PLATA","6","320","COM INDIG YA'ALVE SAANGA - CAMPO BELLO","0618","16","YA'ALVE SAANGA-CAMPO BELLO","ENLHET NORTE","51","LENGUA MASKOY"
"16","05","BOQUERÓN","LOMA PLATA","6","360","COM INDIG NIVACLE UNIDA - CESAREA","0615","02","NIVACLE UNIDA-CESAREA","NIVACLE","61","MATACO MATAGUAYO"
"16","05","BOQUERÓN","LOMA PLATA","6","260","COM INDIG OLERIA LOMA PLATA","0942","01","OLERIA LOMA PLATA","AYOREO","71","ZAMUCO"
"16","05","BOQUERÓN","LOMA PLATA","6","270","COM INDIG PESEMPO´O","0654","01","PESEMPO´O","ENLHET NORTE","51","LENGUA MASKOY"
"16","05","BOQUERÓN","LOMA PLATA","6","280","COM INDIG YA'ALVE SAANGA -10 DE AGOSTO","0618","07","YA'ALVE SAANGA-10 DE AGOSTO","ENLHET NORTE","51","LENGUA MASKOY"
"16","05","BOQUERÓN","LOMA PLATA","6","310","COM INDIG YA'ALVE SAANGA - CAACUPE","0618","08","YA'ALVE SAANGA-CAACUPE","ENLHET NORTE","51","LENGUA MASKOY"
"16","05","BOQUERÓN","LOMA PLATA","6","370","COM INDIG YA'ALVE SAANGA - EFESO","0618","10","YA'ALVE SAANGA-EFESO","ENLHET NORTE","51","LENGUA MASKOY"
"16","05","BOQUERÓN","LOMA PLATA","6","440","COM INDIG YA'ALVE SAANGA-TARSO AMYEP","0618","11","YA'ALVE SAANGA-TARSO AMYEP","ENLHET NORTE","51","LENGUA MASKOY"
"16","05","BOQUERÓN","LOMA PLATA","6","450","COM INDIG NIVACLE UNIDA-TIBERIA","0615","04","NIVACLE UNIDA-TIBERIA","NIVACLE","61","MATACO MATAGUAYO"
"16","05","BOQUERÓN","LOMA PLATA","6","430","COM INDIG NIVACLE UNIDA-SAMARIA","0615","03","NIVACLE UNIDA-SAMARIA","NIVACLE","61","MATACO MATAGUAYO"
"16","05","BOQUERÓN","LOMA PLATA","6","340","COM INDIG NIVACLE UNIDA - CAMPO SALADO","0615","07","NIVACLE UNIDA-CAMPO SALADO","NIVACLE","61","MATACO MATAGUAYO"
"16","05","BOQUERÓN","LOMA PLATA","6","380","COM INDIG NIVACLE UNIDA - GALILEA","0615","06","NIVACLE UNIDA-GALILEA","NIVACLE","61","MATACO MATAGUAYO"
"16","05","BOQUERÓN","LOMA PLATA","6","330","COM INDIG NIVACLE UNIDA - CAMPO NUEVO","0615","08","NIVACLE UNIDA-CAMPO NUEVO","NIVACLE","61","MATACO MATAGUAYO"
"16","04","BOQUERÓN","FILADELFIA","6","190","COM INDIG CAMPO LORO","0634","01","CAMPO LORO","AYOREO","71","ZAMUCO"
"16","04","BOQUERÓN","FILADELFIA","6","210","COM INDIG EBETOGUE","0642","01","EBETOGUE","AYOREO","71","ZAMUCO"
"16","04","BOQUERÓN","FILADELFIA","6","250","COM INDIG COLONIA 5 - OBRERO","0940","01","COLONIA 5 - OBRERO","GUARANI ÑANDEVA","46","GUARANI"
"16","04","BOQUERÓN","FILADELFIA","6","270","COM INDIG SAN LOEWEN","0658","01","SAN LOEWEN","ENLHET NORTE","51","LENGUA MASKOY"
"16","04","BOQUERÓN","FILADELFIA","6","140","COM INDIG JOBASUI","0933","01","JOBASUI","AYOREO","71","ZAMUCO"
"16","04","BOQUERÓN","FILADELFIA","6","200","COM INDIG COLONIA 22","0638","01","COLONIA 22","NIVACLE","61","MATACO MATAGUAYO"
"16","04","BOQUERÓN","FILADELFIA","6","220","COM INDIG IJNAPUI","0938","01","IJNAPUI","AYOREO","71","ZAMUCO"
"16","04","BOQUERÓN","FILADELFIA","6","230","COM INDIG JESUDI","0645","01","JESUDI","AYOREO","71","ZAMUCO"
"16","04","BOQUERÓN","FILADELFIA","6","280","COM INDIG SAN MARTIN","0659","01","SAN MARTIN","ANGAITE","55","LENGUA MASKOY"
"16","04","BOQUERÓN","FILADELFIA","6","290","COM INDIG SANTO DOMINGO","0663","01","SANTO DOMINGO","ANGAITE","55","LENGUA MASKOY"
"16","04","BOQUERÓN","FILADELFIA","6","170","COM INDIG 15 DE SETIEMBRE","0936","01","15 DE SETIEMBRE","AYOREO","71","ZAMUCO"
"16","04","BOQUERÓN","FILADELFIA","6","180","COM INDIG 2 DE ENERO","0937","01","2 DE ENERO","AYOREO","71","ZAMUCO"
"16","04","BOQUERÓN","FILADELFIA","6","150","COM INDIG 10 DE FEBRERO","0934","01","10 DE FEBRERO","AYOREO","71","ZAMUCO"
"16","04","BOQUERÓN","FILADELFIA","6","300","COM INDIG TUNUCOJAI","0664","01","TUNUCOJAI","AYOREO","71","ZAMUCO"
"16","04","BOQUERÓN","FILADELFIA","6","240","COM INDIG LA ESQUINA","0939","01","LA ESQUINA","AYOREO","71","ZAMUCO"
"16","04","BOQUERÓN","FILADELFIA","6","160","COM INDIG 10 DE JUNIO","0935","01","10 DE JUNIO","AYOREO","71","ZAMUCO"
"16","04","BOQUERÓN","FILADELFIA","6","260","COM INDIG OLERIA TREBOL","0941","01","OLERIA TREBOL","AYOREO","71","ZAMUCO"
"16","04","BOQUERÓN","FILADELFIA","1","004","COM INDIG YVOPEY RENDA","0669","01","YVOPEY RENDA","GUARANI OCCIDENTAL","45","GUARANI"
"16","04","BOQUERÓN","FILADELFIA","1","005","COM INDIG UJ'ELHAVOS","0665","01","UJ'ELHAVOS","NIVACLE","61","MATACO MATAGUAYO"
"16","04","BOQUERÓN","FILADELFIA","1","006","COM INDIG CACIQUE MAYETO","0648","01","CACIQUE MAYETO","ENLHET NORTE","51","LENGUA MASKOY"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","990","COM INDIG SAN JOSE ESTEROS","0644","01","SAN JOSE ESTEROS","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","120","COM INDIG SIRACUA","0923","01","SIRACUA","GUARANI ÑANDEVA","46","GUARANI"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","110","COM INDIG PYKASU","0655","01","PYKASU","GUARANI ÑANDEVA","46","GUARANI"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","180","COM INDIG SANTA ROSA","0687","01","SANTA ROSA","MANJUI","63","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","570","COM INDIG LA PRINCESA","0929","01","LA PRINCESA","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","710","COM INDIG QUENJACLOI","0656","01","QUENJACLOI","NIVACLE","61","MATACO MATAGUAYO"
