"DPTO_x","DPTO_DESC_x","DISTRITO_x","DIST_DESC_x","NOMBRE_x","LONGITUD_x","LATITUD_x","geometry","DPTO_y","DPTO_DESC_y","DISTRITO_y","DIST_DESC_y","NOMBRE_y","LONGITUD_y","LATITUD_y","longitude","latitude"
"00","ASUNCION","00","ASUNCION","COMISARIA 4TA METROPOLITANA","-57.64398","-25.29774","POINT (-6416898.3912451435 -2912359.7967208573)","00","ASUNCION","00","ASUNCION","COMISARIA 4TA METROPOLITANA","-57.64398","-25.29774","-6416898.3912451435","-2912359.7967208573"
"16","BOQUERON","02","MCAL. JOS  FALIX ESTIGARRIBIA","COMISARIA DE VIRGEN DEL ROSARIO","-60.64147","-22.96614","POINT (-6750577.008169974 -2627924.713215766)","16","BOQUERON","02","MCAL. JOS  FALIX ESTIGARRIBIA","COMISARIA DE VIRGEN DEL ROSARIO","-60.64147","-22.96614","-6750577.008169974","-2627924.713215766"
"08","MISIONES","06","SANTA MARIA","SUB COMISARIA N° 11 CURUPAYTY","-56.87806","-26.81429","POINT (-6331636.688503095 -3100289.3814608753)","08","MISIONES","06","SANTA MARIA","SUB COMISARIA N° 11 CURUPAYTY","-56.87806","-26.81429","-6331636.688503095","-3100289.3814608753"
"00","ASUNCION","00","ASUNCION","COMISARIA 18VA METROPOLITANA","-57.63196","-25.30771","POINT (-6415560.81889595 -2913587.0740188016)","00","ASUNCION","00","ASUNCION","COMISARIA 18VA METROPOLITANA","-57.63196","-25.30771","-6415560.81889595","-2913587.0740188016"
"06","CAAZAPA","06","MACIEL","COMISARIA 15 MACIEL","-56.47447","-26.18127","POINT (-6286709.243896074 -3021549.962768196)","06","CAAZAPA","06","MACIEL","COMISARIA 15 MACIEL","-56.47447","-26.18127","-6286709.243896074","-3021549.962768196"
"10","ALTO PARANA","01","CIUDAD DEL ESTE","COMISARIA 1RA SAN AGUSTIN","-54.61231","-25.50713","POINT (-6079414.057072559 -2938163.6101195896)","10","ALTO PARANA","01","CIUDAD DEL ESTE","COMISARIA 1RA SAN AGUSTIN","-54.61231","-25.50713","-6079414.057072559","-2938163.6101195896"
"10","ALTO PARANA","01","CIUDAD DEL ESTE","SUB COMISARIA N° 51 BARRIO SAN MIGUEL","-54.60562","-25.53535","POINT (-6078669.347002045 -2941644.9672751487)","10","ALTO PARANA","01","CIUDAD DEL ESTE","SUB COMISARIA N° 51 BARRIO SAN MIGUEL","-54.60562","-25.53535","-6078669.347002045","-2941644.9672751487"
"10","ALTO PARANA","01","CIUDAD DEL ESTE","COMISARIA DE NARANJAL KM 9","-54.69083","-25.46491","POINT (-6088155.813565398 -2932957.017570465)","10","ALTO PARANA","01","CIUDAD DEL ESTE","COMISARIA DE NARANJAL KM 9","-54.69083","-25.46491","-6088155.813565398","-2932957.017570465"
"02","SAN PEDRO","08","SAN ESTANISLAO","PUESTO DE POLICIA 001","-56.57907","-24.51335","POINT (-6298353.76928023 -2816087.624675256)","02","SAN PEDRO","08","SAN ESTANISLAO","PUESTO DE POLICIA 001","-56.57907","-24.51335","-6298353.76928023","-2816087.624675256"
"02","SAN PEDRO","08","SAN ESTANISLAO","COMISARIA 19 TACUARA","-56.39854","-24.67889","POINT (-6278256.783439329 -2836354.237497576)","02","SAN PEDRO","08","SAN ESTANISLAO","COMISARIA 19 TACUARA","-56.39854","-24.67889","-6278256.783439329","-2836354.237497576"
"10","ALTO PARANA","01","CIUDAD DEL ESTE","DESTACAMENTO POLICIAL N° 3 CRISTO REY","-54.69101","-25.46508","POINT (-6088175.482582666 -2932977.7897034786)","10","ALTO PARANA","01","CIUDAD DEL ESTE","DESTACAMENTO POLICIAL N° 3 CRISTO REY","-54.69101","-25.46508","-6088175.482582666","-2932977.7897034786"
"16","BOQUERON","02","MCAL. JOSE FILIX ESTIGARRIBIA","COMISARIA DE LINEA 32 LA CHAQUEÑA","-60.796","-23.39031","POINT (-6767779.49975273 -2679288.581084415)","16","BOQUERON","02","MCAL. JOSE FILIX ESTIGARRIBIA","COMISARIA DE LINEA 32 LA CHAQUEÑA","-60.796","-23.39031","-6767779.49975273","-2679288.581084415"
"02","SAN PEDRO","09","SAN PABLO","COMISARIA 9NA SAN PABLO","-56.86599","-24.10056","POINT (-6330292.702955316 -2765667.1414221884)","02","SAN PEDRO","09","SAN PABLO","COMISARIA 9NA SAN PABLO","-56.86599","-24.10056","-6330292.702955316","-2765667.1414221884"
"10","ALTO PARANA","01","CIUDAD DEL ESTE","SUB COMISARIA N° 54  BARRIO ACARAY","-54.65202","-25.46437","POINT (-6083834.598126726 -2932891.0329125547)","10","ALTO PARANA","01","CIUDAD DEL ESTE","SUB COMISARIA N° 54  BARRIO ACARAY","-54.65202","-25.46437","-6083834.598126726","-2932891.0329125547"
"16","BOQUERON","02","MCAL. JOSA FALIX ESTIGARRIBIA","COMISARIA 14 LA ROSALEDA","-60.80281","-22.07428","POINT (-6768537.794716698 -2520446.10956477)","16","BOQUERON","02","MCAL. JOSA FALIX ESTIGARRIBIA","COMISARIA 14 LA ROSALEDA","-60.80281","-22.07428","-6768537.794716698","-2520446.10956477"
"12","1EEMBUCU","03","CERRITO","COMISARIA 23 TACURUTY","-57.49201","-27.31719","POINT (-6399981.419689287 -3163156.1188778523)","12","1EEMBUCU","03","CERRITO","COMISARIA 23 TACURUTY","-57.49201","-27.31719","-6399981.419689287","-3163156.1188778523"
"16","BOQUERON","02","MCAL. JOS  F LIX ESTIGARRIBIA","COMISARIA 5TA LA PATRIA","-61.52186","-21.35183","POINT (-6848582.027302099 -2433880.034341792)","16","BOQUERON","02","MCAL. JOS  F LIX ESTIGARRIBIA","COMISARIA 5TA LA PATRIA","-61.52186","-21.35183","-6848582.027302099","-2433880.034341792"
"11","CENTRAL","11","NUEVA ITALIA","COMISARIA 30 NUEVA ITALIA","-57.46939","-25.61119","POINT (-6397462.900378022 -2951004.748522224)","11","CENTRAL","11","NUEVA ITALIA","COMISARIA 30 NUEVA ITALIA","-57.46939","-25.61119","-6397462.900378022","-2951004.748522224"
"02","SAN PEDRO","18","SANTA ROSA DEL AGUARAY","COMISARIA 18  SANTA ROSA DEL AGUARAY","-56.51849","-23.82976","POINT (-6291609.733806426 -2732677.239681637)","02","SAN PEDRO","18","SANTA ROSA DEL AGUARAY","COMISARIA 18  SANTA ROSA DEL AGUARAY","-56.51849","-23.82976","-6291609.733806426","-2732677.239681637"
"16","BOQUERON","02","MCAL. JOS  FALIX ESTIGARRIBIA","COMISARIA 2DA VILLA CHOFERES DEL CHACO","-60.05151","-22.46987","POINT (-6684903.040341028 -2568032.8266576887)","16","BOQUERON","02","MCAL. JOS  FALIX ESTIGARRIBIA","COMISARIA 2DA VILLA CHOFERES DEL CHACO","-60.05151","-22.46987","-6684903.040341028","-2568032.8266576887"
"12","1EEMBUCU","08","ISLA UMBU","SUB COMISARIA N° 9 ISLERIAS","-58.16645","-27.01217","POINT (-6475059.381293656 -3124992.2498164536)","12","1EEMBUCU","08","ISLA UMBU","SUB COMISARIA N° 9 ISLERIAS","-58.16645","-27.01217","-6475059.381293656","-3124992.2498164536"
"08","MISIONES","06","SANTA MARIA","PUESTO POLICIAL","-56.89277","-26.7508","POINT (-6333273.655792688 -3092371.903495919)","08","MISIONES","06","SANTA MARIA","PUESTO POLICIAL","-56.89277","-26.7508","-6333273.655792688","-3092371.903495919"
"06","CAAZAPA","11","3 DE MAYO","COMISARIA 13 3 DE MAYO","-56.09666","-26.48134","POINT (-6244651.474330457 -3058820.270762756)","06","CAAZAPA","11","3 DE MAYO","COMISARIA 13 3 DE MAYO","-56.09666","-26.48134","-6244651.474330457","-3058820.270762756"
"16","BOQUERON","02","MCAL. JOS  FALIX ESTIGARRIBIA","COMISARIA 8VA NEULAND","-60.1263","-22.64647","POINT (-6693229.477231375 -2589320.4910884774)","16","BOQUERON","02","MCAL. JOS  FALIX ESTIGARRIBIA","COMISARIA 8VA NEULAND","-60.1263","-22.64647","-6693229.477231375","-2589320.4910884774"
"12","1EEMBUCU","08","ISLA UMBU","SUB COMISARIA N° 8 BOQUERON","-58.37449","-26.969","POINT (-6498218.900343162 -3119599.32504051)","12","1EEMBUCU","08","ISLA UMBU","SUB COMISARIA N° 8 BOQUERON","-58.37449","-26.969","-6498218.900343162","-3119599.32504051"
"05","CAAGUAZU","11","YHU","PUESTO POLICIAL N° 4","-55.81169","-25.11665","POINT (-6212929.444728141 -2890079.8168355217)","05","CAAGUAZU","11","YHU","PUESTO POLICIAL N° 4","-55.81169","-25.11665","-6212929.444728141","-2890079.8168355217"
"16","BOQUERON","02","MCAL. JOSL FILIX ESTIGARRIBIA","COMISARIA DE LA REPRESA SUR","-62.1408","-22.52112","POINT (-6917482.257884279 -2574207.864653817)","16","BOQUERON","02","MCAL. JOSL FILIX ESTIGARRIBIA","COMISARIA DE LA REPRESA SUR","-62.1408","-22.52112","-6917482.257884279","-2574207.864653817"
"12","1EEMBUCU","08","ISLA UMBU","COMISARIA 3RA CAMBA CUA","-58.34471","-26.99953","POINT (-6494903.222148909 -3123412.4042729647)","12","1EEMBUCU","08","ISLA UMBU","COMISARIA 3RA CAMBA CUA","-58.34471","-26.99953","-6494903.222148909","-3123412.4042729647"
"10","ALTO PARANA","01","CIUDAD DEL ESTE","PUESTO POLICIAL KM12 ACARAY","-54.71443","-25.43292","POINT (-6090782.34949133 -2929013.8338680165)","10","ALTO PARANA","01","CIUDAD DEL ESTE","PUESTO POLICIAL KM12 ACARAY","-54.71443","-25.43292","-6090782.34949133","-2929013.8338680165"
"10","ALTO PARANA","02","PRESIDENTE FRANCO","POLICIA NACIONAL AGRUPACION MONTADA","-54.6408","-25.55289","POINT (-6082585.820993051 -2943809.354595734)","10","ALTO PARANA","02","PRESIDENTE FRANCO","POLICIA NACIONAL AGRUPACION MONTADA","-54.6408","-25.55289","-6082585.820993051","-2943809.354595734"
"12","1EEMBUCU","09","LOS LAURELES","PUESTO POLICIAL 9 PIRA GUAZU","-57.42785","-27.24555","POINT (-6392839.467846122 -3154183.7627854254)","12","1EEMBUCU","09","LOS LAURELES","PUESTO POLICIAL 9 PIRA GUAZU","-57.42785","-27.24555","-6392839.467846122","-3154183.7627854254"
"12","1EEMBUCU","09","LOS LAURELES","ALCALDIA POLICIAL","-57.26875","-27.19811","POINT (-6375127.827791585 -3148244.708021411)","12","1EEMBUCU","09","LOS LAURELES","ALCALDIA POLICIAL","-57.26875","-27.19811","-6375127.827791585","-3148244.708021411"
"06","CAAZAPA","01","CAAZAPA","SUB COMISARIA CANDEA GUAZU","-56.38311","-26.03369","POINT (-6276538.992249276 -3003253.6538507794)","06","CAAZAPA","01","CAAZAPA","SUB COMISARIA CANDEA GUAZU","-56.38311","-26.03369","-6276538.992249276","-3003253.6538507794"
"00","ASUNCION","00","ASUNCION","COMISARIA 6TA METROPOLITANA","-57.60212","-25.29255","POINT (-6412239.114344644 -2911720.808876398)","00","ASUNCION","00","ASUNCION","COMISARIA 6TA METROPOLITANA","-57.60212","-25.29255","-6412239.114344644","-2911720.808876398"
"04","GUAIRA","07","COLONIA INDEPENDENCIA","SUB COMISARIA N° 21 POTRERO DEL CARMEN","-56.09932","-25.72368","POINT (-6244947.890491529 -2964897.493830725)","04","GUAIRA","07","COLONIA INDEPENDENCIA","SUB COMISARIA N° 21 POTRERO DEL CARMEN","-56.09932","-25.72368","-6244947.890491529","-2964897.493830725"
"07","ITAPUA","20","SAN PEDRO DEL PARANA","COMISARIA 100 ARROYO FRAZADA","-55.9165","-26.89551","POINT (-6224596.12140946 -3110422.9507197365)","07","ITAPUA","20","SAN PEDRO DEL PARANA","COMISARIA 100 ARROYO FRAZADA","-55.9165","-26.89551","-6224596.12140946","-3110422.9507197365"
"05","CAAGUAZU","21","TEMBIAPORA","SUB COMISARIA 38 TEMBIAPORA","-55.37999","-25.32582","POINT (-6164872.515458084 -2915818.091796578)","05","CAAGUAZU","21","TEMBIAPORA","SUB COMISARIA 38 TEMBIAPORA","-55.37999","-25.32582","-6164872.515458084","-2915818.091796578"
"10","ALTO PARANA","02","PRESIDENTE FRANCO","POLICIA NACIONAL","-54.62588","-25.55351","POINT (-6080925.657093335 -2943885.687674076)","10","ALTO PARANA","02","PRESIDENTE FRANCO","POLICIA NACIONAL","-54.62588","-25.55351","-6080925.657093335","-2943885.687674076"
"02","SAN PEDRO","08","SAN ESTANISLAO","COMISARIA 8VA SAN ESTANISLAO","-56.45034","-24.66481","POINT (-6284023.655108611 -2834629.7347737215)","02","SAN PEDRO","08","SAN ESTANISLAO","COMISARIA 8VA SAN ESTANISLAO","-56.45034","-24.66481","-6284023.655108611","-2834629.7347737215"
"10","ALTO PARANA","02","PRESIDENTE FRANCO","SUB COMISARIA N° 11 AREA 5 PTE FRANCO","-54.61943","-25.55297","POINT (-6080207.036784734 -2943819.4938517082)","10","ALTO PARANA","02","PRESIDENTE FRANCO","SUB COMISARIA N° 11 AREA 5 PTE FRANCO","-54.61943","-25.55297","-6080207.036784734","-2943819.4938517082"
"12","1EEMBUCU","08","ISLA UMBU","SUB COMISARIA N° 10 COSTA PUCU","-58.1915","-26.95557","POINT (-6477847.868574541 -3117922.2107247747)","12","1EEMBUCU","08","ISLA UMBU","SUB COMISARIA N° 10 COSTA PUCU","-58.1915","-26.95557","-6477847.868574541","-3117922.2107247747"
"10","ALTO PARANA","02","PRESIDENTE FRANCO","SUB COMISARIA N° 10 BARRIO TRES FRONTERAS","-54.60235","-25.58954","POINT (-6078305.432591106 -2948332.1109448154)","10","ALTO PARANA","02","PRESIDENTE FRANCO","SUB COMISARIA N° 10 BARRIO TRES FRONTERAS","-54.60235","-25.58954","-6078305.432591106","-2948332.1109448154"
"06","CAAZAPA","09","FULGENCIO YEGROS","COMISARIA 4TA FULGENCIO YEGROS","-56.40397","-26.45651","POINT (-6278861.62963025 -3055732.171472391)","06","CAAZAPA","09","FULGENCIO YEGROS","COMISARIA 4TA FULGENCIO YEGROS","-56.40397","-26.45651","-6278861.62963025","-3055732.171472391"
"04","GUAIRA","07","COLONIA INDEPENDENCIA","COMISARIA 30 CARLOS PFANNL","-56.13901","-25.69753","POINT (-6249366.539361234 -2961666.6603201134)","04","GUAIRA","07","COLONIA INDEPENDENCIA","COMISARIA 30 CARLOS PFANNL","-56.13901","-25.69753","-6249366.539361234","-2961666.6603201134"
"06","CAAZAPA","10","YUTY","POLICIA NACIONAL DPTO DE IDENTIFICACIONES","-56.24737","-26.61414","POINT (-6261428.326657726 -3075345.4306620737)","06","CAAZAPA","10","YUTY","POLICIA NACIONAL DPTO DE IDENTIFICACIONES","-56.24737","-26.61414","-6261428.326657726","-3075345.4306620737"
"10","ALTO PARANA","02","PRESIDENTE FRANCO","SUB COMISARIA N° 12 KM 5 MONDAY PTE FRANCO","-54.64069","-25.55286","POINT (-6082574.167105871 -2943804.8299283735)","10","ALTO PARANA","02","PRESIDENTE FRANCO","SUB COMISARIA N° 12 KM 5 MONDAY PTE FRANCO","-54.64069","-25.55286","-6082574.167105871","-2943804.8299283735"
"04","GUAIRA","07","COLONIA INDEPENDENCIA","COMISARIA 25 COL. INDEPENDENCIA","-56.17926","-25.70684","POINT (-6253846.332530773 -2962817.259939838)","04","GUAIRA","07","COLONIA INDEPENDENCIA","COMISARIA 25 COL. INDEPENDENCIA","-56.17926","-25.70684","-6253846.332530773","-2962817.259939838"
"07","ITAPUA","20","SAN PEDRO DEL PARANA","COMISARIA 50 FLEITAS CUE","-55.95056","-26.65505","POINT (-6228388.034330862 -3080440.0978093846)","07","ITAPUA","20","SAN PEDRO DEL PARANA","COMISARIA 50 FLEITAS CUE","-55.95056","-26.65505","-6228388.034330862","-3080440.0978093846"
"02","SAN PEDRO","18","SANTA ROSA DEL AGUARAY","PUESTO POLICIAL N° 6 CORORO","-56.4337","-23.7945","POINT (-6282170.313182642 -2728387.503896083)","02","SAN PEDRO","18","SANTA ROSA DEL AGUARAY","PUESTO POLICIAL N° 6 CORORO","-56.4337","-23.7945","-6282170.313182642","-2728387.503896083"
"08","MISIONES","07","SANTA ROSA","SUB COMISARIA 16 SAN FRANCISCO","-56.79607","-26.91682","POINT (-6322510.053343087 -3113083.6323579815)","08","MISIONES","07","SANTA ROSA","SUB COMISARIA 16 SAN FRANCISCO","-56.79607","-26.91682","-6322510.053343087","-3113083.6323579815"
"06","CAAZAPA","10","YUTY","COMISARIA 2DA YUTY","-56.2477","-26.61535","POINT (-6261465.019193112 -3075496.5890187193)","06","CAAZAPA","10","YUTY","COMISARIA 2DA YUTY","-56.2477","-26.61535","-6261465.019193112","-3075496.5890187193"
"02","SAN PEDRO","13","VILLA DEL ROSARIO","COMISARIA 13 SAN LUIS","-57.12005","-24.42355","POINT (-6358574.711729162 -2805104.8758398984)","02","SAN PEDRO","13","VILLA DEL ROSARIO","COMISARIA 13 SAN LUIS","-57.12005","-24.42355","-6358574.711729162","-2805104.8758398984"
"07","ITAPUA","20","SAN PEDRO DEL PARANA","COMISARIA 52 POTRERO BENITEZ","-55.88684","-26.60316","POINT (-6221294.87824649 -3073978.4000324598)","07","ITAPUA","20","SAN PEDRO DEL PARANA","COMISARIA 52 POTRERO BENITEZ","-55.88684","-26.60316","-6221294.87824649","-3073978.4000324598"
"11","CENTRAL","12","1EMBY","CASETA POLICIAL","-57.56601","-25.36603","POINT (-6408218.4583920445 -2920770.7263657223)","11","CENTRAL","12","1EMBY","CASETA POLICIAL","-57.56601","-25.36603","-6408218.4583920445","-2920770.7263657223"
"10","ALTO PARANA","02","PRESIDENTE FRANCO","COMISARIA 6TA PTE. FRANCO","-54.60333","-25.55776","POINT (-6078414.465169003 -2944410.413848273)","10","ALTO PARANA","02","PRESIDENTE FRANCO","COMISARIA 6TA PTE. FRANCO","-54.60333","-25.55776","-6078414.465169003","-2944410.413848273"
"16","BOQUERON","02","MCAL. JOS  F LIX ESTIGARRIBIA","COMISARIA CAMPO ALEGRE ALDEA 2","-60.10938","-22.86123","POINT (-6691345.719255177 -2615245.232314686)","16","BOQUERON","02","MCAL. JOS  F LIX ESTIGARRIBIA","COMISARIA CAMPO ALEGRE ALDEA 2","-60.10938","-22.86123","-6691345.719255177","-2615245.232314686"
"11","CENTRAL","12","1EMBY","CASETA POLICIAL SAN RAFAEL","-57.5684","-25.36964","POINT (-6408485.200286225 -2921214.898742806)","11","CENTRAL","12","1EMBY","CASETA POLICIAL SAN RAFAEL","-57.5684","-25.36964","-6408485.200286225","-2921214.898742806"
"07","ITAPUA","20","SAN PEDRO DEL PARANA","COMISARIA 102 SAN ROQUE","-55.98067","-26.86007","POINT (-6231739.230021993 -3106000.0983793316)","07","ITAPUA","20","SAN PEDRO DEL PARANA","COMISARIA 102 SAN ROQUE","-55.98067","-26.86007","-6231739.230021993","-3106000.0983793316"
"05","CAAGUAZU","11","YHU","COMISARIA 5 COLONIA PATRIMONIO","-55.67317","-24.83984","POINT (-6197508.997767188 -2856085.345256561)","05","CAAGUAZU","11","YHU","COMISARIA 5 COLONIA PATRIMONIO","-55.67317","-24.83984","-6197508.997767188","-2856085.345256561"
"12","1EEMBUCU","05","GENERAL DIAZ","COMISARIA 4TA YBYCUI","-58.29821","-27.19633","POINT (-6489727.34945968 -3148021.495755826)","12","1EEMBUCU","05","GENERAL DIAZ","COMISARIA 4TA YBYCUI","-58.29821","-27.19633","-6489727.34945968","-3148021.495755826"
"17","ALTO PARAGUAY","05","CARMELO PERALTA","PUESTO POLICIAL KM 65","-58.49822","-21.69061","POINT (-6511992.132720465 -2474419.589030248)","17","ALTO PARAGUAY","05","CARMELO PERALTA","PUESTO POLICIAL KM 65","-58.49822","-21.69061","-6511992.132720465","-2474419.589030248"
"17","ALTO PARAGUAY","05","CARMELO PERALTA","SUB COMISARIA KM 42","-58.57184","-21.80805","POINT (-6520187.7840227345 -2488494.739090451)","17","ALTO PARAGUAY","05","CARMELO PERALTA","SUB COMISARIA KM 42","-58.57184","-21.80805","-6520187.7840227345","-2488494.739090451"
"02","SAN PEDRO","13","VILLA DEL ROSARIO","SUB COMISARIA Nº 25 PUERTO ROSARIO","-57.14257","-24.44289","POINT (-6361081.5428543575 -2807469.728069962)","02","SAN PEDRO","13","VILLA DEL ROSARIO","SUB COMISARIA Nº 25 PUERTO ROSARIO","-57.14257","-24.44289","-6361081.5428543575","-2807469.728069962"
"12","1EEMBUCU","06","GUAZU CUA","COMISARIA 21 KARANDAYTY","-58.14672","-26.86501","POINT (-6472863.737439158 -3106616.63488051)","12","1EEMBUCU","06","GUAZU CUA","COMISARIA 21 KARANDAYTY","-58.14672","-26.86501","-6472863.737439158","-3106616.63488051"
"17","ALTO PARAGUAY","05","CARMELO PERALTA","COMISARIA 4TA PUERTO GUARANI","-57.92316","-21.28111","POINT (-6447976.804539148 -2425430.0880772145)","17","ALTO PARAGUAY","05","CARMELO PERALTA","COMISARIA 4TA PUERTO GUARANI","-57.92316","-21.28111","-6447976.804539148","-2425430.0880772145"
"04","GUAIRA","07","COLONIA INDEPENDENCIA","SUB COMISARIA N° 5 SAN GERVACIO","-56.18175","-25.77318","POINT (-6254123.261990718 -2971014.7510822723)","04","GUAIRA","07","COLONIA INDEPENDENCIA","SUB COMISARIA N° 5 SAN GERVACIO","-56.18175","-25.77318","-6254123.261990718","-2971014.7510822723"
"15","PRESIDENTE HAYES","04","VILLA HAYES","COMISARIA 5 CHACO I","-57.64019","-25.25153","POINT (-6416476.931902285 -2906671.6545429677)","15","PRESIDENTE HAYES","04","VILLA HAYES","COMISARIA 5 CHACO I","-57.64019","-25.25153","-6416476.931902285","-2906671.6545429677"
"07","ITAPUA","20","SAN PEDRO DEL PARANA","COMISARIA 48 SAN SOLANO","-56.15549","-26.80281","POINT (-6251200.014437554 -3098856.8422816526)","07","ITAPUA","20","SAN PEDRO DEL PARANA","COMISARIA 48 SAN SOLANO","-56.15549","-26.80281","-6251200.014437554","-3098856.8422816526"
"17","ALTO PARAGUAY","05","CARMELO PERALTA","COMISARIA 2DA PUERTO SASTRE","-58.01147","-22.03713","POINT (-6457807.258819504 -2515983.283194779)","17","ALTO PARAGUAY","05","CARMELO PERALTA","COMISARIA 2DA PUERTO SASTRE","-58.01147","-22.03713","-6457807.258819504","-2515983.283194779"
"10","ALTO PARANA","02","PRESIDENTE FRANCO","PUESTO POLICIAL","-54.64728","-25.64439","POINT (-6083307.640817752 -2955103.7951171147)","10","ALTO PARANA","02","PRESIDENTE FRANCO","PUESTO POLICIAL","-54.64728","-25.64439","-6083307.640817752","-2955103.7951171147"
"12","1EEMBUCU","12","SAN JUAN BAUTISTA DE TEEMBUCU","COMISARIA 6TA SAN JUAN","-57.89897","-26.67155","POINT (-6445283.590637341 -3082495.720637893)","12","1EEMBUCU","12","SAN JUAN BAUTISTA DE TEEMBUCU","COMISARIA 6TA SAN JUAN","-57.89897","-26.67155","-6445283.590637341","-3082495.720637893"
"10","ALTO PARANA","20","SANTA FE DEL PARANA","SUB COMISARIA N° 53 GLEVA 11","-54.81839","-25.16963","POINT (-6102354.7294186205 -2896594.533345056)","10","ALTO PARANA","20","SANTA FE DEL PARANA","SUB COMISARIA N° 53 GLEVA 11","-54.81839","-25.16963","-6102354.7294186205","-2896594.533345056"
"08","MISIONES","07","SANTA ROSA","SUB COMISARIA14 GABINO ROJAS","-56.88449","-26.89019","POINT (-6332352.916264517 -3109759.1348756193)","08","MISIONES","07","SANTA ROSA","SUB COMISARIA14 GABINO ROJAS","-56.88449","-26.89019","-6332352.916264517","-3109759.1348756193"
"08","MISIONES","06","SANTA MARIA","SUB COMISARIA N° 12 SAN FERNANDO","-56.90062","-26.7521","POINT (-6334148.208547523 -3092533.419198835)","08","MISIONES","06","SANTA MARIA","SUB COMISARIA N° 12 SAN FERNANDO","-56.90062","-26.7521","-6334148.208547523","-3092533.419198835"
